source_task,target_task,seed,source_matrix,target_matrix,is_identity_pair,probe_steps,task_gradient_norm,C_mse_avg_grad,C_mse_mean_cosine,mse_gradient_norm,task_mse_dot_product,raw_mse_distance,C_wasserstein_avg_grad,C_wasserstein_mean_cosine,wasserstein_gradient_norm,task_wasserstein_dot_product,raw_wasserstein_distance,C_kl_avg_grad,C_kl_mean_cosine,kl_gradient_norm,task_kl_dot_product,raw_kl_distance,zero_shot_source_return,zero_shot_source_success_rate,matrix_frobenius_distance,matrix_operator_distance,scratch_auc,transfer_auc,delta_auc,scratch_early_return,transfer_early_return,early_return_difference,scratch_final_return,transfer_final_return,final_return_difference,scratch_steps_to_success,transfer_steps_to_success,scratch_max_return,transfer_max_return,max_return_difference
4,0,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.5535263195633888,0.9743812084197998,0.7073820792138577,23.03983383178711,9.467945098876953,18.661351871490478,0.9743990898132324,0.7073794163763523,23.039871501922608,9.468133926391602,18.662519931793213,0.5460147857666016,0.3952756203711033,55.62023220062256,12.864803314208984,25.346608352661132,-4.567140891868621,1.0,0.6403123736381531,0.5,-541700.536730513,-431428.8844805211,110271.6522499919,-92.68961930572986,-93.2682829260826,-0.5786636203527422,-11.601509905606509,-6.07561845369637,5.525891451910139,3000,3000,-9.032004131004214,-6.07561845369637,2.9563856773078445
4,1,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.5701373040676116,0.9451103210449219,0.7148782499134541,19.569102478027343,7.989251136779785,13.586257171630859,0.9451285004615784,0.714834326505661,19.56914653778076,7.989422798156738,13.587424421310425,0.6229191422462463,0.48892139084637165,40.65458106994629,10.965667724609375,18.457938528060915,-21.00039966776967,0.0,1.280683994293213,1.2358598709106445,-602001.290243119,-1048996.422548592,-446995.1323054731,-77.65572356432676,-71.59288194030523,6.06284162402153,-7.692549213767052,-25.27470801845193,-17.582158804684877,3000,2000,-7.4395759154111145,-25.27470801845193,-17.835132103040813
4,2,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.5511863112449646,0.34892764687538147,0.19045932684093714,14.776347160339355,1.8361896276474,10.197992658615112,0.3489658534526825,0.1905582374893129,14.776405715942383,1.8363983631134033,10.199156141281128,0.17603830993175507,0.07348361266776919,31.053721332550047,1.9703081846237183,13.856244373321534,-102.53781678974629,0.0,2.1470911502838135,1.899999976158142,-560805.921471864,-2087875.5066152662,-1527069.5851434022,-63.768860502168536,-34.17585310488939,29.593007397279145,-12.357229126989841,-72.32629499733449,-59.96906587034464,2000,1000,-10.047952277958393,-34.17585310488939,-24.127900826930997
4,3,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.5354136765003205,-0.6915731430053711,-0.4118212765082717,14.189594936370849,-2.7308735847473145,11.536589503288269,-0.6916875839233398,-0.41185695510357617,14.189657020568848,-2.7313380241394043,11.537725639343261,-0.3362320363521576,-0.2155581214465201,34.00990619659424,-3.2763917446136475,15.696710586547852,-324.5767222046852,0.0,2.9681644439697266,2.5,-658684.3437691219,-5437068.290904909,-4778383.947135787,-74.03766502141953,-77.57747015804053,-3.5398051366209984,-12.379144728370012,-330.04941082298757,-317.67026609461755,2000,,-9.219696288183332,-77.57747015804053,-68.3577738698572
4,4,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",True,500,0.6421183720231056,0.9985272288322449,0.8412262827157975,22.13663692474365,11.976613998413086,17.58064546585083,0.9985525012016296,0.8412245362997055,22.136675930023195,11.976938247680664,17.581813859939576,0.549512505531311,0.4671829011291265,53.92027053833008,16.11623764038086,23.878847789764404,-2.8850109231192618,1.0,0.0,0.0,-465666.396269761,-324358.95889448,141307.437375281,-78.7174669533968,-78.58871873319148,0.12874822020530985,-6.702850501611829,-5.014808952622116,1.6880415489897134,4000,3000,-6.702850501611829,-5.014808952622116,1.6880415489897134
4,5,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.5891553856432438,0.8580925464630127,0.681360001116991,24.676165962219237,10.130603790283203,21.443194770812987,0.8581091165542603,0.6813794724643231,24.67620086669922,10.130813598632812,21.444364738464355,0.43501338362693787,0.33380514830350877,64.65043830871582,13.537799835205078,29.121357727050782,-4.537145666126162,1.0,0.9861541390419006,0.9640873670578003,-697148.3420066535,-435155.5305823684,261992.81142428517,-94.84171655774117,-97.04142262041569,-2.1997060626745224,-9.845485869050027,-5.66889603100717,4.176589838042856,8000,3000,-7.800672972947359,-5.636962002143264,2.163710970804095
4,6,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.4671910271048546,-0.3554059863090515,-0.14977204743772746,15.048949575424194,-1.036850929260254,12.631864881515503,-0.3552602231502533,-0.14970692046917974,15.049006748199464,-1.036429762840271,12.632998418807983,-0.19719277322292328,-0.07768630972132087,36.549483966827395,-1.4265172481536865,17.189189624786376,-281.1482243388891,0.0,2.5317976474761963,2.5,-597435.5448693037,-4875272.007083148,-4277836.462213844,-80.84602531716227,-74.2663881123066,6.579637204855672,-13.042246486991644,-279.9077892303467,-266.86554274335504,2000,,-13.042246486991644,-74.2663881123066,-61.22414162531496
4,7,2,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.6161451935768127,0.9919039607048035,0.8344694197177887,20.280956649780272,10.611634254455566,14.55167064666748,0.9919408559799194,0.8344769701361656,20.280999279022218,10.612051963806152,14.552837991714478,0.6052741408348083,0.5194993413984775,44.55860290527344,14.276920318603516,19.767234992980956,-22.05767061188817,0.0,1.1992971897125244,1.104577898979187,-598845.0729139149,-1140444.7864774615,-541599.7135635465,-62.59098692238331,-60.57737160474062,2.0136153176426888,-8.762388996779919,-32.92277190387249,-24.16038290709257,2000,,-8.710144551098347,-32.92277190387249,-24.212627352774142
5,0,2,"[[1.0, 0.75], [0.0, 1.0]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.5535263195633888,0.9806349873542786,0.6964784169569611,21.82048397064209,9.022058486938477,16.504724407196044,0.9806543588638306,0.6964751204475761,21.820509243011475,9.022248268127441,16.505472135543823,0.6567829847335815,0.4714961379766464,43.7915132522583,12.142041206359863,22.428541278839113,-12.088137344270944,0.65,0.75,0.75,-541700.536730513,-520104.5968705788,21595.93985993415,-92.68961930572986,-89.18642128407956,3.503198021650306,-11.601509905606509,-7.175740372389555,4.425769533216954,3000,5000,-9.032004131004214,-7.175740372389555,1.8562637586146593
5,1,2,"[[1.0, 0.75], [0.0, 1.0]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.5701373040676116,0.7679723501205444,0.5783549511805177,18.55441732406616,6.154848098754883,12.071500015258788,0.7680001854896545,0.5783249845728278,18.554447174072266,6.155081748962402,12.072247505187988,0.5574389696121216,0.4390830315183848,34.37726097106933,8.26999282836914,16.407143783569335,-24.85404368098825,1.0,1.6717455387115479,1.4960448741912842,-602001.290243119,-1308338.2592141628,-706336.9689710438,-77.65572356432676,-68.3659971445799,9.28972641974687,-7.692549213767052,-39.17533043250442,-31.482781218737365,3000,2000,-7.4395759154111145,-38.24910113066435,-30.809525215253235
5,2,2,"[[1.0, 0.75], [0.0, 1.0]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.5511863112449646,0.05136169120669365,-0.013529851101338863,13.528240871429443,0.24720118939876556,8.390155601501466,0.05134788155555725,-0.013485190644860267,13.528281879425048,0.24713553488254547,8.390900707244873,0.005418627988547087,-0.04773184366058558,25.368540668487547,0.049250274896621704,11.401952934265136,-174.79810134470463,0.0,2.462214469909668,2.075183868408203,-560805.921471864,-2716203.7817994133,-2155397.8603275493,-63.768860502168536,-37.62344922944904,26.1454112727195,-12.357229126989841,-154.82318530268967,-142.46595617569983,2000,1000,-10.047952277958393,-37.62344922944904,-27.575496951490642
5,3,2,"[[1.0, 0.75], [0.0, 1.0]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.5354136765003205,-0.5224958658218384,-0.3241165690124035,13.873564100265503,-1.984020471572876,10.300191926956177,-0.5225688815116882,-0.32411806769669055,13.873603439331054,-1.9843039512634277,10.300918531417846,-0.28753602504730225,-0.1902216159272939,29.314295291900635,-2.3679251670837402,14.014227962493896,-334.68724510371686,0.0,2.9261748790740967,2.4098525047302246,-658684.3437691219,-5602900.481806695,-4944216.138037574,-74.03766502141953,-72.84880757257342,1.1888574488461074,-12.379144728370012,-331.76412206590174,-319.3849773375317,2000,,-9.219696288183332,-72.84880757257342,-63.62911128439009
5,4,2,"[[1.0, 0.75], [0.0, 1.0]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.6421183720231056,0.9351068139076233,0.7731635831296444,20.807079792022705,10.54069995880127,15.25085515975952,0.9351306557655334,0.7731618858873844,20.80710611343384,10.540982246398926,15.25160355567932,0.6266151070594788,0.5254462618380785,41.520762062072755,14.119832992553711,20.723368072509764,-22.814119950681924,0.0,0.9861541390419006,0.9640873670578003,-465666.396269761,-330911.5752181038,134754.8210516572,-78.7174669533968,-76.38251204490662,2.3349549084901753,-6.702850501611829,-7.731490491703153,-1.0286399900913237,4000,3000,-6.702850501611829,-7.064073651283979,-0.3612231496721501
5,5,2,"[[1.0, 0.75], [0.0, 1.0]]","[[1.0, 0.75], [0.0, 1.0]]",True,500,0.5891553856432438,0.9867334365844727,0.7606133364140988,23.212200927734376,10.953929901123047,18.592633295059205,0.9867470860481262,0.7606246702373027,23.21222496032715,10.954092979431152,18.593381786346434,0.6266122460365295,0.4764547687023878,48.88243808746338,14.698348999023438,25.261941528320314,-3.989706269837916,1.0,0.0,0.0,-697148.3420066535,-578548.8929191604,118599.44908749312,-94.84171655774117,-93.5122481584549,1.3294683992862701,-9.845485869050027,-5.877329858019948,3.9681560110300786,8000,6000,-7.800672972947359,-5.877329858019948,1.9233431149274107
5,6,2,"[[1.0, 0.75], [0.0, 1.0]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.4671910271048546,-0.1437283307313919,-0.06398717490956188,13.609249258041382,-0.38120484352111816,10.36594090461731,-0.14356893301010132,-0.06391376382671296,13.609290218353271,-0.3807832598686218,10.366666293144226,-0.11353015154600143,-0.053277008095756175,28.147038841247557,-0.6314254999160767,14.105426025390624,-331.01034933030604,0.0,2.136000871658325,2.136000871658325,-597435.5448693037,-5470658.271377534,-4873222.72650823,-80.84602531716227,-72.96533569321036,7.880689623951909,-13.042246486991644,-325.35842106640337,-312.3161745794117,2000,,-13.042246486991644,-72.96533569321036,-59.92308920621872
5,7,2,"[[1.0, 0.75], [0.0, 1.0]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.6161451935768127,0.8818615674972534,0.7410142704844475,19.07770938873291,8.871672630310059,12.769961929321289,0.8818976879119873,0.7410269677639008,19.07773838043213,8.872049331665039,12.770709657669068,0.6236464381217957,0.5335278525948525,35.96615800857544,11.828994750976562,17.354568815231325,-36.48180928453803,0.0,1.6298879384994507,1.3884881734848022,-598845.0729139149,-1417385.930004716,-818540.857090801,-62.59098692238331,-59.96645165681839,2.6245352655649157,-8.762388996779919,-47.76766255348921,-39.00527355670929,2000,,-8.710144551098347,-45.01315122619271,-36.303006675094366
6,0,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.5535263195633888,-0.7237575650215149,-0.5264596451073885,22.880989456176756,-6.979952335357666,20.026954650878906,-0.7237356901168823,-0.5264615580439568,22.881017398834228,-6.97974967956543,20.02782039642334,-0.386692613363266,-0.2838544689118862,57.84572887420654,-9.474050521850586,27.200919818878173,-281.0872216999531,0.0,2.0,2.0,-541700.536730513,-4755542.067949474,-4213841.531218961,-92.68961930572986,-118.32803135216236,-25.638412046432492,-11.601509905606509,-279.626336184144,-268.0248262785375,3000,,-9.032004131004214,-118.32803135216236,-109.29602722115814
6,1,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.5701373040676116,-0.8302440643310547,-0.5951285379444016,18.88018684387207,-6.75723934173584,14.442142677307128,-0.8302122354507446,-0.5951582873509323,18.880220890045166,-6.756992816925049,14.443006944656371,-0.5176233053207397,-0.355266689643031,40.61758193969727,-9.087244033813477,19.62116150856018,-299.54150761067865,0.0,2.0,2.0,-602001.290243119,-4956520.907573402,-4354519.617330283,-77.65572356432676,-99.53635367155076,-21.880630107223993,-7.692549213767052,-301.1495727866888,-293.45702357292174,3000,,-7.4395759154111145,-99.53635367155076,-92.09677775613964
6,2,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.5511863112449646,-0.6143242716789246,-0.21768385898321868,13.966809701919555,-3.0116007328033447,10.874370336532593,-0.6143344044685364,-0.21763644646853209,13.966856050491334,-3.0116610527038574,10.875232219696045,-0.4165918529033661,-0.18778343331068753,30.638591480255126,-4.5656023025512695,14.775704193115235,-328.56650492846967,0.0,2.0,2.0,-560805.921471864,-4749443.974597752,-4188638.053125888,-63.768860502168536,-91.79668436795473,-28.02782386578619,-12.357229126989841,-321.3967406779528,-309.0395115509629,2000,,-10.047952277958393,-91.79668436795473,-81.74873208999634
6,3,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.5354136765003205,-0.08724085241556168,0.02058850461617112,13.59273271560669,-0.3192098140716553,12.065979146957398,-0.08732514083385468,0.020568448957055806,13.592781209945679,-0.3195194900035858,12.066820430755616,0.0012628117110580206,0.026443551118245524,34.13506746292114,0.012239068746566772,16.41615581512451,-156.54107243232428,0.1,2.0,2.0,-658684.3437691219,-3298029.6930238605,-2639345.3492547385,-74.03766502141953,-96.07783127650619,-22.04016625508666,-12.379144728370012,-184.2099992275238,-171.8308544991538,2000,,-9.219696288183332,-91.23710701912641,-82.01741073094308
6,4,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.6421183720231056,-0.8903862237930298,-0.7565889924764633,22.159432125091552,-10.686570167541504,18.988585042953492,-0.8903599381446838,-0.7565894231200219,22.159460639953615,-10.686267852783203,18.989449787139893,-0.47595155239105225,-0.40455311462283133,56.68406181335449,-14.672800064086914,25.790379524230957,-287.75350577235224,0.0,2.5317976474761963,2.5,-465666.396269761,-4780637.987200916,-4314971.590931155,-78.7174669533968,-105.2624120682478,-26.544945114851004,-6.702850501611829,-286.53363704681396,-279.83078654520216,4000,,-6.702850501611829,-105.2624120682478,-98.55956156663596
6,5,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.5891553856432438,-0.635093092918396,-0.5133723217993975,25.135104370117187,-7.6351318359375,23.45966911315918,-0.6350778341293335,-0.5133594173938036,25.135129928588867,-7.634956359863281,23.4605354309082,-0.31718647480010986,-0.2711929527577013,69.45230445861816,-10.60552978515625,31.85876398086548,-281.6520685970783,0.0,2.136000871658325,2.136000871658325,-697148.3420066535,-4855089.426206052,-4157941.0841993988,-94.84171655774117,-125.78949438631534,-30.947777828574175,-9.845485869050027,-280.2573545753956,-270.41186870634556,8000,,-7.800672972947359,-125.78949438631534,-117.98882141336799
6,6,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[-1.0, 0.0], [0.0, 1.0]]",True,500,0.4671910271048546,0.9781547784805298,0.5342579478397965,14.311982154846191,2.6398465633392334,13.539694356918336,0.9783180952072144,0.5343199107330292,14.312026500701904,2.640296459197998,13.540534782409669,0.4917163848876953,0.2876473276875913,36.741047382354736,3.541050434112549,18.423585748672487,-4.573103686980903,1.0,0.0,0.0,-597435.5448693037,-459435.5854647234,137999.9594045803,-80.84602531716227,-84.91198303773999,-4.065957720577714,-13.042246486991644,-8.02194526605308,5.020301220938563,2000,2000,-13.042246486991644,-6.882366622984409,6.159879864007235
6,7,2,"[[-1.0, 0.0], [0.0, 1.0]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.6161451935768127,-0.8642188906669617,-0.7382256373763084,19.7280743598938,-8.984373092651367,15.284644985198975,-0.8641787171363831,-0.7382109761238098,19.728106594085695,-8.983970642089844,15.285509252548218,-0.5213106870651245,-0.4413840502500534,44.78532447814941,-12.351073265075684,20.762839126586915,-331.04364225268364,0.0,2.2424380779266357,2.2305543422698975,-598845.0729139149,-5210483.087794483,-4611638.014880568,-62.59098692238331,-96.94894494116306,-34.357958018779755,-8.762388996779919,-329.1852455198765,-320.4228565230966,2000,,-8.710144551098347,-96.94894494116306,-88.23880039006471
7,0,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.5535263195633888,0.5291348099708557,0.4148823674535379,18.468693733215332,4.117490768432617,13.474804258346557,0.5291444063186646,0.4148812685161829,18.46872148513794,4.117571830749512,13.475499629974365,0.3475116193294525,0.27219045083038507,37.68600215911865,5.531529426574707,18.30744800567627,-24.872801170498132,0.0,1.162571668624878,1.0653667449951172,-541700.536730513,-892865.9358236939,-351165.3990931809,-92.68961930572986,-111.50721184313298,-18.817592537403115,-11.601509905606509,-24.807394209504128,-13.20588430389762,3000,7000,-9.032004131004214,-11.432222137600183,-2.400218006595969
7,1,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.5701373040676116,0.903846263885498,0.6919149704277515,15.178611278533936,5.909996032714844,9.386403155326843,0.9038426280021667,0.6918606974184514,15.178645038604737,5.909985542297363,9.38709752559662,0.6520894169807434,0.5109659168869257,28.621179389953614,8.063336372375488,12.753499364852905,-3.3362178968265654,1.0,0.42426401376724243,0.30000001192092896,-602001.290243119,-427218.4218276292,174782.8684154898,-77.65572356432676,-88.04305084943772,-10.387327285110956,-7.692549213767052,-6.841440097615123,0.8511091161519291,3000,3000,-7.4395759154111145,-5.819526103138924,1.6200498122721907
7,2,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.5511863112449646,0.8871325254440308,0.5931717999279499,10.981820917129516,3.4032113552093506,7.216458034515381,0.8872508406639099,0.5933409344404936,10.98186798095703,3.4036808013916016,7.217150378227234,0.6312657594680786,0.41995654795318843,20.529673385620118,4.5821332931518555,9.81066164970398,-23.93345959112048,0.0,1.162571668624878,1.0653667449951172,-560805.921471864,-985799.1556668654,-424993.2341950014,-63.768860502168536,-26.216328874230385,37.55253162793815,-12.357229126989841,-32.27783688642084,-19.920607759431,2000,1000,-10.047952277958393,-26.216328874230385,-16.16837659627199
7,3,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.5354136765003205,-0.9598042368888855,-0.49975713789463044,12.03416841030121,-3.1778268814086914,8.912016892433167,-0.959935188293457,-0.499807795137167,12.034211230278014,-3.1782724857330322,8.912684035301208,-0.6144169569015503,-0.3598378718830645,23.99826693534851,-4.162967681884766,12.126760911941528,-334.4724478185177,0.0,2.647343397140503,2.147758960723877,-658684.3437691219,-3562096.3179193437,-2903411.974150222,-74.03766502141953,-103.45461014211178,-29.416945120692247,-12.379144728370012,-196.1934868425131,-183.81434211414307,2000,,-9.219696288183332,-91.23710701912641,-82.01741073094308
7,4,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.6421183720231056,0.6585328578948975,0.5845525525510311,17.521913385391237,6.249080181121826,12.404212093353271,0.6585528254508972,0.5845509104430675,17.521943140029908,6.249279975891113,12.404906797409058,0.44362953305244446,0.3979929702356458,34.588550662994386,8.326396942138672,16.854759216308594,-21.208325534313918,0.0,1.1992971897125244,1.104577898979187,-465666.396269761,-591215.9901546314,-125549.59388487041,-78.7174669533968,-88.22378276586532,-9.506315812468529,-6.702850501611829,-13.115491625294089,-6.41264112368226,4000,6000,-6.702850501611829,-8.785192125663162,-2.082341624051333
7,5,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.5891553856432438,0.21741487085819244,0.21551991468295456,20.126207733154295,2.092507839202881,15.890163898468018,0.2174309641122818,0.21554492898285388,20.126233291625976,2.092665672302246,15.890860033035278,0.1328275352716446,0.12493864819407463,41.96436309814453,2.6743221282958984,21.590380954742432,-26.06353872679174,1.0,1.6298879384994507,1.3884881734848022,-697148.3420066535,-1027849.9270388857,-330701.5850322321,-94.84171655774117,-118.07388948500156,-23.232172927260393,-9.845485869050027,-22.162668773159385,-12.317182904109359,8000,8000,-7.800672972947359,-12.763484806194901,-4.962811833247542
7,6,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.4671910271048546,-0.6463971734046936,-0.24023648854345084,11.731805515289306,-1.4414994716644287,9.461521816253661,-0.6463130712509155,-0.2402122041210532,11.731848621368409,-1.4413177967071533,9.462186908721923,-0.4464617669582367,-0.17337216259911656,24.401516914367676,-2.122854709625244,12.874881839752197,-334.64540407657626,0.0,2.2424380779266357,2.2305543422698975,-597435.5448693037,-5518718.685276806,-4921283.140407503,-80.84602531716227,-82.3350714981556,-1.489046180993327,-13.042246486991644,-329.98170267641547,-316.9394561894238,2000,,-13.042246486991644,-82.3350714981556,-69.29282501116396
7,7,2,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",True,500,0.6161451935768127,0.7752266526222229,0.6512847959995269,15.775728988647462,6.4412689208984375,10.025157833099366,0.7752535939216614,0.6512800432741642,15.77576141357422,6.441506862640381,10.02585244178772,0.5448158979415894,0.46085779581335373,29.941531372070312,8.606477737426758,13.621729850769043,-3.972612136043608,1.0,0.0,0.0,-598845.0729139149,-618590.8879026771,-19745.81498876214,-62.59098692238331,-69.70108998566866,-7.110103063285351,-8.762388996779919,-6.184316302090883,2.5780726946890358,2000,3000,-8.710144551098347,-6.184316302090883,2.525828249007464
0,0,3,"[[1.0, 0.0], [0.0, 1.0]]","[[1.0, 0.0], [0.0, 1.0]]",True,500,0.5640871062874794,0.9866436123847961,0.6129603881388903,10.411764216423034,3.5385241508483887,5.122585344314575,0.98654705286026,0.6128411646932364,10.411778235435486,3.5381827354431152,5.122775316238403,0.7604953646659851,0.4746469594538212,18.57584090232849,4.8939619064331055,6.959905564785004,-4.769082380086184,1.0,0.0,0.0,-437091.0715745762,-481636.04970965534,-44544.978135079145,-38.52320045977831,-27.898042496666314,10.625157963111995,-11.923660661652685,-6.914630877226591,5.009029784426094,1000,1000,-10.517919390648604,-6.914630877226591,3.6032885134220134
0,1,3,"[[1.0, 0.0], [0.0, 1.0]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.5742250859737397,0.41367655992507935,0.32778192050755023,10.161881399154662,1.8340935707092285,4.527063095569611,0.4136401116847992,0.3277176540344954,10.161895179748536,1.8339343070983887,4.52724996805191,0.3416471481323242,0.28643348766490817,17.662051725387574,2.642369270324707,6.155560183525085,-24.22917808070779,0.0,1.0823922157287598,0.7653668522834778,-420117.5733808428,-463963.5195247829,-43845.94614394009,-21.914355382323265,-22.19895938746631,-0.28460400514304496,-9.499301076307892,-23.493977255001663,-13.994676178693771,0,0,-7.7853265684098005,-7.511545065417886,0.2737815029919144
0,2,3,"[[1.0, 0.0], [0.0, 1.0]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.566726466268301,0.15569525957107544,0.0835825549904257,11.115259170532227,0.7799487113952637,4.680160737037658,0.15573598444461823,0.08359205429442226,11.115271615982056,0.7801536321640015,4.680348861217499,0.07117883861064911,0.04242799170315266,19.135893297195434,0.6170463562011719,6.3647229194641115,-132.11599937975407,0.0,2.0,1.4142135381698608,-465972.8137265891,-2294138.7379882857,-1828165.9242616966,-40.26584855429828,-69.6455965384841,-29.37974798418582,-9.496439642459155,-47.13211129829288,-37.63567165583372,2000,13000,-8.345314616337419,-12.832296140585095,-4.4869815242476765
0,3,3,"[[1.0, 0.0], [0.0, 1.0]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.5419459447264672,-0.8910900950431824,-0.4159368995577097,15.000266408920288,-3.3701000213623047,7.888409614562988,-0.8910439014434814,-0.4158978721126914,15.000275993347168,-3.369927406311035,7.888597512245179,-0.6613492369651794,-0.3116406237706542,28.030230712890624,-4.701300621032715,10.726544094085693,-331.42205877900125,0.0,2.8284270763397217,2.0,-463928.2530969009,-5683535.90939492,-5219607.656298019,-80.26877332627774,-127.20217400193215,-46.93340067565441,-8.933943864703178,-329.3409475177526,-320.40700365304946,2000,,-8.645408452674747,-108.80966653823853,-100.16425808556379
0,4,3,"[[1.0, 0.0], [0.0, 1.0]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.5521874137222766,0.9705854058265686,0.6432705380022525,9.476778626441956,3.263301372528076,5.445225894451141,0.9704530835151672,0.6430780835449695,9.476794409751893,3.262861728668213,5.445408260822296,0.6574466228485107,0.44851806871593,18.925603771209715,4.511103630065918,7.409975934028625,-3.0093834524042906,1.0,0.6403123736381531,0.5,-242455.88594852015,-224192.01922435313,18263.86672416702,-19.68547890931368,-18.24365291520953,1.4418259941041498,-9.887562314979732,-6.127552785351872,3.76000952962786,0,0,-9.887562314979732,-6.127552785351872,3.76000952962786
0,5,3,"[[1.0, 0.0], [0.0, 1.0]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.5278617672622203,0.8259133100509644,0.7076159548014402,12.294310474395752,4.202276229858398,6.861967146396637,0.825827419757843,0.7075536611489952,12.29432201385498,4.201843738555908,6.862156319618225,0.6007972955703735,0.5207619067281485,23.679671859741212,5.948352813720703,9.323079109191895,-4.5088331118226055,1.0,0.75,0.75,-838643.3141509071,-359504.05293721706,479139.26121369004,-71.84179575741291,-67.89933459870517,3.9424611587077436,-9.55224299095571,-6.758530269190669,2.793712721765041,4000,3000,-9.55224299095571,-6.758530269190669,2.793712721765041
